"SiteLocation","Latitude.gmap","Longitude.gmap"
"七尾市三室町",37.0948065,137.0229417
"かほく市若緑",36.7595351,136.7565667
"加賀市山中温泉小杉町",36.1915464,136.4051751
"七尾市小島町",37.0507902,136.9529058
"鳳珠郡能登町上町",37.3489093,137.1129855
"鳳珠郡能登町真脇",37.3041919,137.2036387
"鳳珠郡能登町字真脇",37.3041919,137.2036387
"輪島市杉平町",37.3744639,136.9282856
"金沢市寺中町",36.596289,136.6021828
"金沢市畝田西",36.5962007,136.6069866
"小松市能美町",36.4101888,136.4840589
"金沢市大友二丁目",36.6027139,136.628261
"金沢市いなほ",36.5523622,136.5825592
"羽咋市兵庫町",36.8854695,136.7810027
"羽咋市",36.8936153,136.7790081
"加賀市直下町",36.244912,136.3353709
"羽咋市的場町",36.8999901,136.7815957
"能美郡辰口町字湯屋",36.4677217,136.5339523
"金沢市藤江北",36.590161,136.6223846
"白山市宮丸町",36.5075837,136.5497497
"白山市徳丸町",36.5231513,136.5778986
"鹿島郡中能登町徳丸",36.9698579,136.8644462
"金沢市二ツ寺町",36.5836161,136.6029181
"河北郡高松町字八野",36.6702242,136.7722308
"輪島市門前町飯川谷",37.2368878,136.7466185
"加賀市分校町",36.3190703,136.399749
"金沢市北塚町",36.5722079,136.5976939
"珠洲市上戸町北方",37.4378052,137.244684
"鳳珠郡能登町本木",37.2758624,137.0118173
"野々市町末松",36.5068077,136.5928974
"石川郡野々市町末松",36.5068077,136.5928974
"鹿島郡能登島町無関",36.9830497,136.9013818
"珠洲市野々江町",37.4464996,137.2745349
"能美郡寺井町字寺井",36.4408261,136.4994743
"河北郡津幡町富田",36.6712795,136.7770889
"三方上中郡若狭町向笠",35.5491235,135.882583
"鯖江市下河端町",35.9662216,136.1941594
"越前市岩内町",35.8929869,136.2016067
"敦賀市樋ノ水町",35.6352214,136.0774862
"敦賀市吉河字樋ノ水",35.6349681,136.0809524
"敦賀市沓",35.6984825,136.0348675
"敦賀市常宮",35.6969309,136.0193792
"坂井市丸岡町高柳",36.1324652,136.2629522
"敦賀市坂ノ下",35.6320435,136.0768142
"福井県大飯郡おおい町芝崎",35.4631007,135.617836
"坂井市丸岡町舟寄",36.148631,136.2420099
"福井市",36.0641386,136.219623
"三方上中郡若狭町相田",35.526649,135.9301201
"三方上中郡若狭町",35.5170256,135.8849587
"三方上中郡若狭町中山",35.5640008,135.9033515
"三方町黒田〜板東浦",35.5598835,135.9253643
"三方上中郡若狭町三方",35.5598835,135.9253643
"越前市妙法寺町",35.8789904,136.156295
"敦賀市井川",35.6448499,136.1016434
"南アルプス市上高砂",35.6680365,138.4949712
"南アルプス市沢登",35.6274554,138.4712296
"大月市梁川町塩瀬",35.5949293,139.0564588
"韮崎市中田町中条字下河原",35.7421633,138.4312669
"北巨摩郡高根町箕輪字赤台",35.8215675,138.4262736
"北巨摩郡長坂町白井沢字横針",35.8480727,138.3681248
"南アルプス市在家塚",35.6410681,138.4712296
"甲州市塩山熊野",35.690366,138.7279272
"南アルプス市下高砂",35.6532036,138.4974709
"中央市田富町大田和",35.5774074,138.5224741
"北巨摩郡高根町念場原",35.9174542,138.4337638
"韮崎市藤井町駒井字宮ノ前",35.7333779,138.4400063
"都留市上ノ原",35.5516369,138.9055266
"中央市",35.599659,138.5172342
"北巨摩郡長坂町大八田字窪田",35.8331048,138.383849
"甲州市塩山熊野字八反田",35.690366,138.7279272
"山梨市南",35.6933453,138.6873168
"東八代郡御坂町上黒駒字桂野大道",NA,NA
"上野原市西原",35.6994114,139.0110305
"上野原市新田",35.619177,139.1183499
"笛吹市御坂町上黒駒",35.5803876,138.7342029
"南アルプス市鏡中条",35.6199903,138.4965174
"甲府市丸の内一丁目",35.66541,138.5700115
"甲府市中央一丁目",35.6600404,138.5693858
"都留市上谷五丁目",35.5444823,138.9020248
"都留市田原二丁目",35.5424044,138.8969892
"韮崎市藤井町北下条字三宮地",35.7282387,138.4412549
"北巨摩郡高根町村山東割字社口",35.8309396,138.4162884
"韮崎市穴山町字宿尻",35.7551955,138.4137924
"都留市川棚",35.5500755,138.8976186
"中央市布施",35.602389,138.5224741
"山梨市北･南",35.7180537,138.6852709
"山梨市",35.6933453,138.6873168
"東八代郡中道町大字下向山字上の平",35.662133,138.5683001
"南巨摩郡身延町浪高島",35.4194471,138.4599872
"韮崎市中田町中条字城山",35.7351507,138.4252401
"東八代郡八代町",35.5835155,138.6815087
"笛吹市八代町南",35.6139495,138.6426472
"東八代郡境川村字諏訪尻",NA,NA
"東山梨郡牧丘町室伏字西端",35.7617756,138.7166326
"南アルプス市飯野",35.6462934,138.4512446
"山梨市北",35.6933453,138.6873168
"上野原市上野原",35.6380653,139.1170862
"大月市大月",35.6104591,138.940185
"韮崎市水神二丁目青坂",35.714009,138.440121
"南都留郡富士河口湖町河口",35.5349888,138.7894596
"北巨摩郡大泉村谷戸字城山",35.9036516,138.3688834
"都留市小形山",35.5857492,138.9177641
"都留市小形山大原",35.5831733,138.9322482
"都留市小形山瀬木",35.5516369,138.9055266
"南巨摩郡南部町万沢字上代",35.219326,138.514892
"甲斐市字津谷",35.7021293,138.476227
"上野原市鶴川",35.6330941,139.0993965
"北巨摩郡高根町下黒沢",35.804108,138.406305
"笛吹市境川町寺尾",35.5889397,138.5962997
"北杜市明野町浅尾字梅之木",35.789398,138.463292
"都留市井倉",35.5712577,138.9379168
"南アルプス市百々",35.6571189,138.4662327
"山梨市上岩下",35.6827987,138.6551802
"南巨摩郡身延町和田",35.3464069,138.4512446
"中央市極楽寺",35.5988658,138.5574977
"南巨摩郡身延町大島字馬込",35.3220386,138.4637344
"南アルプス市野牛島",35.6679437,138.4812248
"上野原市桐原",35.6651717,139.1031341
"笛吹市境川町字前間田",35.5984058,138.6326228
"飯田市駄科",35.4829732,137.8205067
"安曇野市明科東川手",36.3732939,137.9515096
"安曇野市明科中川手",36.3445184,137.9366629
"須坂市大字井上字御掘",36.6311214,138.2866457
"松本市岡田下岡田",36.2688893,137.9638849
"松本市女鳥羽3丁目",36.2435995,137.9793582
"東筑摩郡山形村",36.1680917,137.878912
"佐久市岩村田字仁王前",36.2715646,138.476227
"北佐久郡御代田町大字塩野",36.3619678,138.5037206
"松本市入山辺",36.2091871,138.070431
"埴科郡坂城町大字中之条字開畝",36.4514182,138.2119915
"上水内郡信濃町大字野尻字滝沢",36.8350308,138.1512624
"上水内郡信濃町大字野尻字上の原",36.8264004,138.1619578
"富士見町落合机",35.8867548,138.2508611
"長野県諏訪郡富士見町落合",35.8542611,138.2095048
"長野県諏訪郡富士見町",35.9146598,138.2406687
"松本市今井",36.161467,137.906982
"岡谷市川岸橋原",36.051766,138.0350939
"茅野市米沢",36.0442138,138.1896152
"東筑摩郡朝日村大字古見",36.09859,137.813101
"長野市栗田",36.6381573,138.19583
"中野市",36.7419995,138.3693553
"松本市中山",36.1836941,138.0109374
"松本市桐",36.2523861,137.9750252
"長野市大字長野字元善町",36.6593262,138.1872267
"佐久市大字瀬戸字宮田",36.2418522,138.4912218
"小県郡長和町和田字和田山",36.1749815,138.1796732
"北佐久郡御代田町",36.3212828,138.508717
"飯田市座光寺",35.5432167,137.8451996
"茅野市ちの",36.0059618,138.1473741
"飯田市上郷黒田",35.5683757,137.7933577
"大町市常盤字山の神",36.4534958,137.8099232
"佐久市跡部字市道",36.2336988,138.4612362
"佐久市野沢辻",36.224617,138.456724
"佐久市和泉野･桜井･伴野",36.2366595,138.4362607
"安曇野市穂高",36.3368308,137.8773175
"松本市高宮中双葉",36.2121584,137.9604186
"松本市出川町",36.2099002,137.9700737
"松本市井川城",36.2200489,137.9675981
"長野市松代町松代",36.5591612,138.2020454
"佐久市大字香坂字下茂内",36.2653693,138.5737662
"長野市若穂川田",36.6051603,138.2468174
"小布施市",36.6976499,138.312086
"上水内郡信濃町大字野尻字貫ノ木",36.8236265,138.1932991
"上水内郡信濃町大字下山桑",36.8064163,138.2071583
"上水内郡信濃町大字富濃字七ツ栗",36.8040597,138.2359139
"東部町和字中原",36.4196422,138.3638958
"千曲市屋代",36.5427942,138.1324733
"千曲市雨宮･屋代",36.555303,138.139002
"南佐久郡川上村",35.9754884,138.5784482
"立科町大字山部字新城峰",36.2830775,138.3015888
"安曇野市穂高牧",36.3633332,137.7834888
"長野市大字小島字三ツ家沖",36.662633,138.2530386
"大町市常盤西山菅ノ沢",36.4503644,137.8451996
"佐久市岩村田",36.2715646,138.476227
"佐久市岩村田字西一本柳",36.2657765,138.4718543
"佐久市岩村田字西北一本柳",36.2657765,138.4718543
"佐久市岩村田字東大門先",36.2697784,138.4751892
"飯田市山本",35.4792435,137.7538931
"大町市美麻千見",36.5934686,137.9128497
"松本市神林字竹田道",36.1879192,137.9267674
"佐久市長土呂",36.285357,138.4662327
"小県郡長和町大門鷹山",36.1507825,138.2020454
"中野市大字立ヶ花字鍋土",36.7284135,138.3127988
"中野市大字立ヶ花字表",36.7284135,138.3127988
"南佐久郡南牧村大字板橋字梨ノ木平",35.9690111,138.4939531
"長野市中越二丁目",36.6635747,138.2225613
"長野市篠ノ井塩崎字金山",36.5623298,138.1422711
"諏訪郡原村",35.9644513,138.2174935
"諏訪郡原村菖蒲沢大石",35.911766,138.238427
"茅野市宮川西茅野",35.9723598,138.1610368
"飯田市中村",35.4769144,137.7958252
"佐久市前山",36.2195537,138.4437522
"佐久市大字横和",36.2548519,138.4499958
"上水内郡信濃町大字野尻字一盃清水",36.8350308,138.1512624
"小県郡長和町大門字追分",36.1247115,138.2095048
"北佐久郡御代田町大字塩野字塚田",36.3619678,138.5037206
"飯田市川路3区",35.4549461,137.8133292
"佐久市志賀字天神小根",36.2431187,138.5637543
"松本市会田",36.3611315,137.9960743
"南佐久郡臼田町大字平林字唐松",36.2487978,138.47685
"茅野市泉野槻木",35.9976,138.228976
"塩尻市宗賀",36.1081021,137.9459416
"塩尻市大字宗賀",36.1081021,137.9459416
"松本市大字島内",36.2549383,137.9366629
"松本市芳川平田",36.1881712,137.9657937
"木曽郡王滝村崩越",35.8017612,137.5987868
"長野県東筑摩郡山形村下竹田地区",36.1730858,137.8519921
"上伊那郡箕輪町三日町",35.9073363,138.0059825
"上伊那郡箕輪町大字三日町",35.9073363,138.0059825
"小諸市御影新田",36.3033672,138.4662327
"上水内郡信濃町",36.8064163,138.2071583
"南佐久郡南牧村野辺山",35.9481604,138.4637344
"南佐久郡南牧村大字野辺山字二ツ山",35.9481604,138.4637344
"茅野市豊平南大塩",36.0178298,138.2070182
"塩尻市大字片丘",36.126401,137.9898825
"佐久市瀬戸",36.2418522,138.4912218
"千曲市八幡",36.504558,138.0902768
"飯田市竹佐",35.4687354,137.7662226
"飯田市川路",35.4528448,137.8081645
"飯田市上久堅",35.4480877,137.8921477
"南安曇郡三郷村大字温",36.2562529,137.8773175
"坂城町大字上平",36.4471461,138.154826
"上水内郡飯綱町牟礼",36.7437637,138.236262
"中野市豊津千田",36.7842324,138.3309374
"中野市豊津",36.7842324,138.3309374
"中野市屋敷添",36.7558099,138.3520535
"佐久市長土呂字下宮原",36.285357,138.4662327
"佐久市長土呂字森下",36.285357,138.4662327
"佐久市岩村田字西一里塚",36.2715646,138.476227
"佐久市塚原字濁り",36.2702959,138.4412549
"千曲市八幡字東條",36.504558,138.0902768
"千曲市八幡字謳坂",36.504558,138.0902768
"中野市大字上今井字南大原",36.7549139,138.3094126
"中野市大字豊津",36.7842324,138.3309374
"長野市三輪8丁目",36.6648792,138.2008022
"千曲市上山田字薬師堂",36.4702191,138.1250245
"揖斐郡揖斐川町櫨原平リボキ",35.4873386,136.5687109
"揖斐郡揖斐川町櫨原神向",35.7377048,136.4681501
"揖斐郡藤橋村大字門入字立石谷",35.6856949,136.3528724
"高山市上切町",36.1667732,137.2264444
"大野郡丹生川村折敷地",36.216415,137.3951378
"美濃市大字極楽寺字一本杉",35.5293805,136.9081114
"美濃市大字極楽寺字茶屋下",35.5293805,136.9081114
"可児郡御嵩町上恵土浦畑",35.4381611,137.0765516
"土岐市泉町久尻",35.3706546,137.1605839
"下呂市金山町中切",35.7067375,137.1703357
"岐阜市光樹町",35.3930597,136.7608475
"可児郡御嵩町顔戸",35.4356011,137.106322
"各務原市字各務車洞",35.4283036,136.9295241
"武儀郡武芸川町谷口字岩井戸、小知野字西屋敷",35.5381036,136.8331688
"揖斐郡春日村大字美束字岩井谷",35.4891395,136.4296942
"大野郡丹生川村板殿",36.1884975,137.3975867
"恵那市岩村町字城山",35.3599583,137.4513221
"岐阜市岩田西1･3丁目",35.4474865,136.8337604
"岐阜市岩田西1･2丁目",35.4444673,136.8307329
"岐阜市千畳敷",35.433965,136.7746051
"吉城郡宮川村大字西忍字宮ノ前",NA,NA
"大垣市興福地町",35.3889956,136.6017757
"土岐市泉町久尻字弁天洞･下窯",35.3706546,137.1605839
"土岐市肥田町肥田字田中",35.3423171,137.2191224
"大垣市檜町字川西",35.3669079,136.5873123
"大垣市荒尾町･桧町",35.3622324,136.5843691
"飛騨市古川町黒内字細野",36.2320124,137.1072024
"可児市今渡",35.4327427,137.0412749
"岐阜市鷺山字市場",35.4541546,136.752548
"岐阜市下土居乙井",35.471904,136.67558
"下呂市萩原町",35.8753611,137.2105814
"揖斐郡藤橋村大字山手字宮前",35.4873386,136.5687109
"高山市岩井町字寺東",36.1318178,137.3853435
"揖斐郡藤橋村大字塚",35.4873386,136.5687109
"関市下有知",35.5104131,136.9076886
"下呂市森上ヶ平",35.805952,137.251763
"揖斐郡藤橋村大字開田字北ガイ戸",35.4873386,136.5687109
"揖斐郡藤橋村大字徳山字上原",35.6381765,136.4872013
"関市下有知深橋前･小和田",35.5104131,136.9076886
"吉城郡国府町西門前",36.2288199,137.2459749
"美濃加茂市下米田町西脇",35.4665442,137.0595184
"郡上郡白鳥町中津屋字西ヶ洞",35.857621,136.8700897
"関市池尻西屋敷",35.5097906,136.8810135
"高山市赤保木町宮ヶ平",36.1607427,137.2203427
"各務原市須衛町",35.4335415,136.8907119
"多治見市大針町上畑",35.371451,137.0753348
"多治見市北丘町7丁目",35.3655467,137.0759432
"恵那市串原字下大平",35.2590102,137.4184068
"郡上郡白鳥町大字阿多岐字中筬",35.8994585,136.8591989
"美濃加茂市田島町4丁目字仲迫間",35.4474699,137.0269887
"美濃市大矢田字渡来川北",35.5515404,136.8591989
"飛騨市宮川町塩屋",36.3827507,137.1910426
"加茂郡富加町羽生･滝田",35.4829046,136.9754186
"美濃加茂市下米田町大字西脇字東坪之内",35.4665442,137.0595184
"加茂郡坂祝町黒岩字東野･大針字西の川",35.446708,136.989013
"加茂郡坂祝町大針･黒岩",35.446708,136.989013
"可児市下恵土字北林泉",35.4307703,137.0459492
"揖斐郡藤橋村大字徳山字村平",35.4873386,136.5687109
"不破郡関ヶ原町",35.365418,136.4670595
"加茂郡坂祝町深萱字梅替",35.438823,136.9635092
"揖斐郡藤橋村大字徳山字尾元",35.6381765,136.4872013
"美濃市大字横越字観音寺",35.5385911,136.8955618
"美濃加茂市下米田町",35.4625454,137.0631679
"下呂市森",35.8168935,137.2581852
"多治見市北丘町",35.3640228,137.0814193
"美濃加茂市牧野･下米田町小山",35.4500621,137.0704677
"多治見市宝町10丁目",35.3436592,137.1072865
"美濃市松森字野田",35.5314345,136.9198183
"美濃市",35.5293805,136.9081114
"加茂郡富加町夕田",35.4836156,136.9914426
"各務原市鵜沼三ツ池町",35.3993772,136.8919243
"各務原市",35.3989229,136.8484472
"沼津市足高字尾上",35.1496315,138.8491156
"静岡市葵区口坂本字水神堂",35.1789027,138.2741962
