"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","inconsistent","Materials_Details_EN","Materials_Detail_Identification_EN","Materials_Detail_Other_EN","Materials_Detail_Notes_EN"
1236,"Charred Remain","木炭",0,"charcoal","","charcoal",""
342,"Human Bone","人骨",0,"human bone","human bone","",""
2568,"Charred Seed","炭化穀類(イネ)",0,"carbonized rice (Oryza sativa)","rice (Oryza sativa)","carbonized",""
1847,"Charred Remain","炭化材(コナラ)",0,"carbonized material oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","carbonized material",""
3218,"Shell","貝(ハマグリ)",0,"asian hard clam (Meretrix lusoria)​","","",""
2318,"Charred Remain","炭化物(サクラ属)",0,"carbonized material Cherry, plum etc (Cerasus, Prunus etc)","Cherry, plum etc (Cerasus, Prunus etc)","carbonized material",""
1604,"Charred Remain","炭化丸木材(クヌギ・コナラ)",0,"carbonized material wood log/trunk saw-tooth oak (Quercus acutissima) oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","saw-tooth oak (Quercus acutissima) oak (Quercus sp.) / ?Jolcham Oak (Quercus serrata)","carbonized material wood log/trunk",""
332,"Wood","丸木舟1号(ヒノキ属)",0,"log/trunk boat /canoe cypress (Chamaecyparis sp.)","cypress (Chamaecyparis sp.)","log/trunk boat /canoe",""
333,"Wood","丸木舟2号(ヒノキ属)",0,"log/trunk boat /canoe cypress (Chamaecyparis sp.)","cypress (Chamaecyparis sp.)","log/trunk boat /canoe",""
3192,"Shell","貝(イワガキ)",0,"rock-oyster (Crossostrea nippona)","","",""
473,"Organic Residue from Pottery","土器付着物・外面",0,"from pottery exterior residue","","from pottery exterior residue",""
1786,"Charred Remain","炭化材(クヌギ節:2年輪)",0,"carbonized material year ring saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","carbonized material year ring",""
1785,"Charred Remain","炭化材(クヌギ節:1年輪)",0,"carbonized material year ring saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","carbonized material year ring",""
1788,"Charred Remain","炭化材(クヌギ節:4年輪)",0,"carbonized material year ring saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","carbonized material year ring",""
2143,"Charred Remain","炭化材(散孔材:5年輪)",0,"carbonized material year ring","","carbonized material year ring",""
1787,"Charred Remain","炭化材(クヌギ節:3年輪)",0,"carbonized material year ring saw-tooth oak (Quercus acutissima)","saw-tooth oak (Quercus acutissima)","carbonized material year ring",""
3124,"Wood","自然木(サクラ属)",0,"natural wood Cherry, plum etc (Cerasus, Prunus etc)","Cherry, plum etc (Cerasus, Prunus etc)","natural wood",""
3125,"Wood","自然木(スダジイ)",0,"natural wood Itajii tree (Castanopis sieboldi)","Itajii tree (Castanopis sieboldi)","natural wood",""
1413,"Wood","板材(ハンノキ亜属)",0,"material plank Japanese alder (Alnus japonica)​","Japanese alder (Alnus japonica)​","material plank",""
313,"Soil","ローム試料",0,"sample loam","","sample loam",""
78,"Seed","オニグルミ核",0,"walnut (Juglans ailanthifolia)","walnut (Juglans ailanthifolia)","",""
1581,"Charred Remain","炭",1,"charcoal","","",""
1581,"Charred Remain","炭",1,"charcoal or charred seed?","","",""
1581,"Charred Remain","炭",1,"charcoal","","",""
160,"Animal Bone","シカの歯",0,"deer (Cervidae) tooth","deer (Cervidae)","tooth",""
3377,"Animal Bone","骨(シカ？)",0,"deer (Cervidae)","deer (Cervidae)","",""
1502,"Peat","泥炭",0,"peat","","peat",""
1486,"Wood","樹木片",0,"wood frag tree","","wood frag tree",""
1864,"Charred Remain","炭化材(コナラ属クヌギ節)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","carbonized material",""
2782,"Wood","生材(樹皮の内側1年輪目(1年輪分)) 最外年輪 ケヤキ",0,"material bark outermost year ring inside raw material Japanese zelkova (Zelkowa serrata)","Japanese zelkova (Zelkowa serrata)","material bark outermost year ring inside raw material",""
2766,"Wood","生材(外から11年輪目(1年輪分)) ケヤキ",0,"material year ring from outermost raw material Japanese zelkova (Zelkowa serrata)","Japanese zelkova (Zelkowa serrata)","material year ring from outermost raw material",""
2769,"Wood","生材(外から21年輪目(1年輪分)) ケヤキ",0,"material year ring from outermost raw material Japanese zelkova (Zelkowa serrata)","Japanese zelkova (Zelkowa serrata)","material year ring from outermost raw material",""
2767,"Wood","生材(外から1年〜5年輪目の5年分(中心は3年輪目)) 最外部年輪 モミ属",0,"material outermost year ring from outermost raw material fir (Abies sp.)","fir (Abies sp.)","material outermost year ring from outermost raw material",""
2765,"Wood","生材(外から11年〜15年輪目の5年分(中心は13年輪目)) モミ属",0,"material year ring from outermost raw material fir (Abies sp.)","fir (Abies sp.)","material year ring from outermost raw material",""
2768,"Wood","生材(外から21年〜25年輪目の5年分(中心は23年輪目)) モミ属",0,"material year ring from outermost raw material fir (Abies sp.)","fir (Abies sp.)","material year ring from outermost raw material",""
2770,"Wood","生材(外から31年〜35年輪目の5年分(中心は33年輪目)) モミ属",0,"material year ring from outermost raw material fir (Abies sp.)","fir (Abies sp.)","material year ring from outermost raw material",""
2771,"Wood","生材(外から41年〜45年輪目の5年分(中心は43年輪目)) モミ属",0,"material year ring from outermost raw material fir (Abies sp.)","fir (Abies sp.)","material year ring from outermost raw material",""
2781,"Wood","生材(樹皮の内側1年目(1年輪)) 最外年輪 モミ属",0,"material bark outermost year ring inside raw material fir (Abies sp.)","fir (Abies sp.)","material bark outermost year ring inside raw material",""
3107,"Soil","腐植質土壌",0,"soil humus","","soil humus",""
860,"Wood","木(トウヒ属)",0,"spruce (Picea sp.)","spruce (Picea sp.)","",""
3108,"Soil","腐植質堆積物",0,"humus sediment","","humus sediment",""
2394,"Charred Seed","炭化種子",1,"carbonized seed","","carbonized seed",""
2394,"Charred Seed","炭化種子",1,"carbonized seed","","carbonized seed",""
1499,"Human Bone","歯(ヒト臼歯)",0,"human molar tooth","human","molar tooth",""
121,"Wood","クリ",0,"chestnut (Castanea crenata)","chestnut (Castanea crenata)","",""
197,"Wood","トチノキ",0,"horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","",""
1102,"Wood","木材(コナラ属コナラ亜属)",0,"material wood oak (Quercus sp.)","oak (Quercus sp.)","material wood",""
2356,"Charred Remain","炭化物(樹木片)",0,"carbonized wood frag material tree","","carbonized wood frag material tree",""
1868,"Charred Remain","炭化材(コナラ属コナラ亜属クヌギ節)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","carbonized material",""
1934,"Charred Remain","炭化材(タラノキ)",0,"carbonized material devil's walking stick tree (Aralia elata)","devil's walking stick tree (Aralia elata)","carbonized material",""
1763,"Charred Remain","炭化材(カヤ)",0,"carbonized material Japanese nutmeg tree​ (Torreya nucifera)","Japanese nutmeg tree​ (Torreya nucifera)","carbonized material","WARNING THESE CHARACTERS カヤ Are very common in other plant names and also can mean sedges"
1292,"Wood","木片(クリ)",0,"wood frag chestnut (Castanea crenata)","chestnut (Castanea crenata)","wood frag",""
1281,"Wood","木片(カエデ属)",0,"wood frag maple (Acer sp.)","maple (Acer sp.)","wood frag",""
1336,"Wood","木片(ムクノキ)",0,"wood frag oriental elm (Aphananthe aspera)","oriental elm (Aphananthe aspera)","wood frag",""
1300,"Wood","木片(コナラ属コナラ亜属クヌギ節)",0,"wood frag oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","wood frag",""
869,"Seed","木の実(トチ)",0,"nut/fruit Aesculus??","Aesculus??","nut/fruit",""
868,"Seed","木の実(クルミ)",0,"nut/fruit walnut (Juglans)","walnut (Juglans)","nut/fruit",""
1374,"Wood","材(コナラ節)",0,"material Jolcham oak (Quercus serrata)","Jolcham oak (Quercus serrata)","material",""
2664,"Wood","生木(モミ属)",0,"wood sample fir (Abies sp.)","fir (Abies sp.)","wood sample",""
1515,"Wood","流木片",0,"wood frag driftwood","","wood frag driftwood",""
3273,"Shell","貝殻(ヤマトシジミ)",0,"basket clam (Corbicula japonica) basket clam (Corbiculidae spp.)","","",""
2573,"Charred Seed","炭化米(イネ胚乳)",0,"carbonized rice (Oryza sativa)","rice (Oryza sativa)","carbonized",""
719,"Soil","土壌",1,"soil","","soil",""
719,"Soil","土壌",1,"soil","","soil",""
2097,"Charred Remain","炭化材(ヤマグワ)",0,"carbonized material Chinese mulberry (Morus australis syn bombycis)","Chinese mulberry (Morus australis syn bombycis)","carbonized material",""
2605,"Wood","独木舟(ニレ属)",0,"boat /canoe Elm (Ulmus sp.)","Elm (Ulmus sp.)","boat /canoe",""
2301,"Charred Remain","炭化物(クリ)",1,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
2301,"Charred Remain","炭化物(クリ)",1,"carbonized material chestnut (Castanea crenata)","chestnut (Castanea crenata)","carbonized material",""
403,"Soil","土(根少量混入)",0,"root","","root",""
1133,"Wood","木材(トウヒ属)",0,"material wood spruce (Picea sp.)","spruce (Picea sp.)","material wood",""
1872,"Charred Remain","炭化材(コナラ属コナラ亜属コナラ節)",0,"carbonized material oak (Quercus sp.) Jolcham oak (Quercus serrata)","oak (Quercus sp.) Jolcham oak (Quercus serrata)","carbonized material",""
1270,"Wood","木片",1,"wood frag","","wood frag",""
1270,"Wood","木片",1,"wood frag","","wood frag",""
1979,"Charred Remain","炭化材(ヌルデ)",0,"carbonized material Chinese sumac (Brucea javanica syn. Rhus)​","Chinese sumac (Brucea javanica syn. Rhus)​","carbonized material","Rhus javanica L."
2133,"Charred Remain","炭化材(広葉樹)",0,"carbonized material hardwood","","carbonized material hardwood",""
1858,"Charred Remain","炭化材(コナラ属アカガシ亜属)",0,"carbonized material oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","oak (Quercus sp.) Japanese evergreen oak (Quercus acuta)","carbonized material",""
1338,"Wood","木片(モミ属)",0,"wood frag fir (Abies sp.)","fir (Abies sp.)","wood frag",""
346,"Human Bone","人骨 左上顎切歯歯根部",0,"human bone left upper jaw tooth","human bone","left upper jaw tooth",""
347,"Human Bone","人骨 左大腿骨",0,"human bone left femur","human bone","left femur",""
351,"Human Bone","人骨 骨盤",0,"human bone pelvis","human bone","pelvis",""
345,"Human Bone","人骨 尺骨",0,"human bone ulna","human bone","ulna",""
350,"Human Bone","人骨 頸骨",0,"human bone cervical vertebra","human bone","cervical vertebra",""
348,"Human Bone","人骨 臼歯",0,"human bone molar tooth","human bone","molar tooth",""
1954,"Charred Remain","炭化材(トチノキ)",0,"carbonized material horse chestnut (Aesculus turbinata) Aesculus??","horse chestnut (Aesculus turbinata) Aesculus??","carbonized material",""
2244,"Charred Remain","炭化植物遺体(タケ)",0,"carbonized plant plant remains bamboo (Bambusoideae)","bamboo (Bambusoideae)","carbonized plant plant remains",""
2312,"Charred Remain","炭化物(コナラ属クヌギ節)",0,"carbonized material oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","oak (Quercus sp.) saw-tooth oak (Quercus acutissima)","carbonized material",""
3092,"Human Bone","肋骨",1,"rib","human","rib",""
3092,"Human Bone","肋骨",1,"rib","human","rib",""
396,"Human Bone","右大腿骨",1,"right femur","human","right femur",""
396,"Human Bone","右大腿骨",1,"right femur","human","right femur",""
811,"Human Bone","左側頭骨",0,"left skull","human","left skull",""
1179,"Wood","木材(マツ属複維管束亜属)",0,"material wood pine (Pinus sp.) subgen compound vascular","pine (Pinus sp.) subgen compound vascular","material wood",""
1052,"Wood","木材(イヌガヤ)",0,"material wood plum yew (Cephalotaxus harringtonia)","plum yew (Cephalotaxus harringtonia)","material wood",""
875,"Wood","木材",1,"material wood","","material wood",""
875,"Wood","木材",1,"material wood","","material wood",""
